"time";"USO"
"2009-12-31";0.0541884816753927
"2010-1-8";0.00670474298485215
"2010-1-15";-0.0397138628515047
"2010-1-25";-0.0624197277164141
"2010-2-1";0.0282191780821918
"2010-2-8";-0.035171862509992
"2010-2-16";0.0486053576360121
"2010-2-23";0.0268633131419543
"2010-3-2";0.0105155167991792
"2010-3-9";0.0126903553299492
"2010-3-16";0.00827067669172928
"2010-3-23";-0.0320656226696495
"2010-3-30";0.0346687211093991
"2010-4-7";0.0285430627947381
"2010-4-14";0.00651544401544409
"2010-4-21";-0.0338048429633182
"2010-4-28";0.018362282878412
"2010-5-5";-0.0994152046783625
"2010-5-12";-0.0224567099567099
"2010-5-19";-0.108773872128425
"2010-5-26";0.065527950310559
"2010-6-3";-0.0475080151559313
"2010-6-10";0.0474296205630354
"2010-6-17";0.0344726847794332
"2010-6-24";0.00706015249929399
"2010-7-1";-0.0858104318564216
"2010-7-9";0.0361963190184049
"2010-7-16";0.0201302545885139
"2010-7-23";0.0258270458502612
"2010-7-30";0.0319660537482318
"2010-8-6";0.00137061403508784
"2010-8-13";-0.07993430057487
"2010-8-20";-0.0351085986313597
"2010-8-27";0.0181930311440026
"2010-9-3";-0.00757116898849182
"2010-9-13";0.0341776014647543
"2010-9-20";-0.0365889642962526
"2010-9-27";0.0165390505359877
"2010-10-4";0.0873757155769812
"2010-10-11";-0.0121917428650597
"2010-10-18";-0.0288920056100982
"2010-10-25";0.0306181398035818
"2010-11-1";0.016535874439462
"2010-11-8";0.0215053763440859
"2010-11-15";-0.0431848852901483
"2010-11-22";-0.0141043723554302
"2010-11-30";0.0643776824034335
"2010-12-7";0.0204301075268817
"2010-12-14";0.000790305584826163
"2010-12-21";0.0171097657278231
"2010-12-29";-0.0134575569358179
"2011-1-5";-0.0115424973767051
"2011-1-12";0.0257430997876857
"2011-1-20";-0.0294954721862872
"2011-1-27";0.00186616902159425
"2011-2-3";-0.00665247472059606
"2011-2-10";-0.0342887757835521
"2011-2-17";0.00804438280166453
"2011-2-25";0.0784259768849751
"2011-3-4";0.0811431487624394
"2011-3-11";-0.0344583431673354
"2011-3-18";0.0051332192617942
"2011-3-25";0.00729571984435808
"2011-4-1";0.0441815548044423
"2011-4-8";0.00809248554913298
"2011-4-15";-0.0167431192660551
"2011-4-25";0.0375554000466527
"2011-5-2";-0.00899280575539565
"2011-5-9";-0.0680580762250454
"2011-5-16";-0.0613437195715676
"2011-5-23";0.0189315352697095
"2011-5-31";0.00585390684652594
"2011-6-7";0.00835020242914975
"2011-6-14";-0.0567126725219573
"2011-6-21";-0.0133014099494546
"2011-6-28";0.0037746023186841
"2011-7-6";0.0370668815471395
"2011-7-13";-0.0274540274540275
"2011-7-20";0.0311584553928096
"2011-7-27";-0.0209194214876034
"2011-8-3";-0.110524927459773
"2011-8-10";-0.0124555160142349
"2011-8-17";-0.0474474474474474
"2011-8-24";0.0394073139974779
"2011-8-31";0.0454959053685168
"2011-9-8";-0.017986655062373
"2011-9-15";0.00856720827178727
"2011-9-22";-0.0893380199179848
"2011-9-29";-0.0189771630749437
"2011-10-6";0.0518032786885245
"2011-10-13";0.0557980049875311
"2011-10-20";0
"2011-10-27";0.0637732506643048
"2011-11-3";0.0119344990285873
"2011-11-10";0.0479978058145913
"2011-11-17";-0.00968332897147337
"2011-11-25";0.00026427061310777
"2011-12-2";0.0306472919418757
"2011-12-9";-0.0289669315560112
"2011-12-16";-0.044350580781415
"2011-12-23";0.0790055248618784
"2012-1-3";0.0181771633384537
"2012-1-10";-0.0218757857681671
"2012-1-18";-0.00539845758354758
"2012-1-25";-0.00827087102610494
"2012-2-1";-0.032316914255929
"2012-2-9";0.0323188796121733
"2012-2-16";0.0250456561440125
"2012-2-24";0.0692288114023924
"2012-3-2";-0.0295167817186383
"2012-3-9";0.00784890851116017
"2012-3-16";-0.00146020929666591
"2012-3-23";-0.00877406775530098
"2012-3-30";-0.0354069338578806
"2012-4-9";-0.00662758093295942
"2012-4-16";0.00538876058506546
"2012-4-23";-0.0038284839203675
"2012-4-30";0.0166538560081988
"2012-5-7";-0.0662802419354839
"2012-5-14";-0.0388663967611335
"2012-5-21";-0.0129177197416456
"2012-5-29";-0.0261735419630157
"2012-6-5";-0.072158924919661
"2012-6-12";-0.0110201511335013
"2012-6-19";0.00859598853868193
"2012-6-26";-0.0590277777777778
"2012-7-3";0.1049983227105
"2012-7-11";-0.0185185185185185
"2012-7-18";0.0420661923909681
"2012-7-25";-0.014247551202137
"2012-8-1";-0.00120445648900931
"2012-8-8";0.0512511305396441
"2012-8-15";0.00917694293088616
"2012-8-22";0.0292696788860472
"2012-8-29";-0.0231916068470457
"2012-9-6";-0.0042396834369702
"2012-9-13";0.0363326710190179
"2012-9-20";-0.0547795124623391
"2012-9-27";-0.0101419878296146
"2012-10-4";-0.00614754098360638
"2012-10-11";0.0100147275405006
"2012-10-18";-0.00641586468358119
"2012-10-25";-0.0672145582624009
"2012-11-5";-0.00534927627438646
"2012-11-12";-0.00063271116735209
"2012-11-19";0.0341880341880342
"2012-11-27";-0.0211202938475666
"2012-12-4";0.0131332082551594
"2012-12-11";-0.0287037037037037
"2012-12-18";0.0225611693676518
"2012-12-26";0.0301429459291485
"2013-1-3";0.0177978883861238
"2013-1-10";0.0127445168938945
"2013-1-17";0.0146327187591454
"2013-1-25";0.00317277184886067
"2013-2-1";0.0163887291546866
"2013-2-8";-0.0183875530410183
"2013-2-15";0.000576368876080577
"2013-2-25";-0.0434907834101382
"2013-3-4";-0.0243902439024391
"2013-3-11";0.0197530864197531
"2013-3-18";0.0184624697336562
"2013-3-25";0.00594353640416056
"2013-4-2";0.0236336779911373
"2013-4-9";-0.0291486291486291
"2013-4-16";-0.0558858501783591
"2013-4-23";0.00314861460957172
"2013-4-30";0.0408035153797865
"2013-5-7";0.0256332931242461
"2013-5-14";-0.0132314025286679
"2013-5-21";0.0163885578069129
"2013-5-29";-0.0296100850190559
"2013-6-5";0.00483383685800594
"2013-6-12";0.0231509320505112
"2013-6-19";0.0220393770202762
"2013-6-26";-0.0281771132834964
"2013-7-3";0.060355029585799
"2013-7-11";0.0326450892857141
"2013-7-18";0.035936233450419
"2013-7-25";-0.0198226395409495
"2013-8-1";0.0183608302288453
"2013-8-8";-0.0373660830938072
"2013-8-15";0.0380021715526601
"2013-8-22";-0.018305439330544
"2013-8-29";0.0277037826318593
"2013-9-6";0.0202177293934681
"2013-9-13";-0.0129573170731707
"2013-9-20";-0.0277992277992278
"2013-9-27";-0.0214455917394758
"2013-10-4";0.00946969696969701
"2013-10-11";-0.0150093808630395
"2013-10-18";-0.00816326530612237
"2013-10-25";-0.0310013717421126
"2013-11-1";-0.033691959229898
"2013-11-8";-0.00351596835628493
"2013-11-15";-0.00382240517494841
"2013-11-22";0.00472255017709553
"2013-12-2";-0.0105757931844888
"2013-12-9";0.0365201900237529
"2013-12-16";0.000859352621025527
"2013-12-23";0.0120206067544362
"2013-12-31";-0.00113122171945699
"2014-1-8";-0.0611551528878823
"2014-1-15";0.0183956574185768
"2014-1-23";0.0281314776428782
"2014-1-30";0.00662442396313375
"2014-2-6";-0.00143061516452087
"2014-2-13";0.0277936962750716
"2014-2-21";0.0228603289657095
"2014-2-28";0.00136276914690663
"2014-3-7";0.00108873162765376
"2014-3-14";-0.0339858618814573
"2014-3-21";0.0087250211089221
"2014-3-28";0.0217633928571427
"2014-4-4";-0.00518842162752588
"2014-4-11";0.0205874279440022
"2014-4-21";0.0123722431414739
"2014-4-28";-0.0247077577045696
"2014-5-5";-0.0155271043312449
"2014-5-12";0.0124515771997787
"2014-5-19";0.0215905985241869
"2014-5-27";0.0203317281968967
"2014-6-3";-0.0131095962244363
"2014-6-10";0.0170031880977683
"2014-6-17";0.0185475444096134
"2014-6-24";0.00256476019492181
"2014-7-1";-0.00588385776413415
"2014-7-9";-0.0301080802882141
"2014-7-16";-0.0100822499336693
"2014-7-23";0.0227820959528275
"2014-7-30";-0.0324947589098531
"2014-8-6";-0.026273022751896
"2014-8-13";0.00194714881780251
"2014-8-20";-0.0322043309272627
"2014-8-27";0.00487664945496276
"2014-9-4";0.00770767913217231
"2014-9-11";-0.0172804532577904
"2014-9-18";-0.00201787258575959
"2014-9-25";0.00606585788561528
"2014-10-2";-0.0132070054550675
"2014-10-9";-0.0657550189118417
"2014-10-16";-0.0314543755839302
"2014-10-23";-0.0012861736334406
"2014-10-30";-0.00965872504829353
"2014-11-6";-0.0377113133940182
"2014-11-13";-0.0442567567567568
"2014-11-20";0.015553199010251
"2014-11-28";-0.109641489731988
"2014-12-5";-0.0242376856919467
"2014-12-12";-0.121394230769231
"2014-12-19";0.0013679890560876
"2014-12-29";-0.075591985428051
"2015-1-6";-0.110837438423645
"2015-1-13";-0.0238227146814404
"2015-1-21";0.00851305334846757
"2015-1-28";-0.06809229037704
"2015-2-4";0.103864734299517
"2015-2-11";0.012582056892779
"2015-2-19";0.0318746623446785
"2015-2-26";-0.056020942408377
"2015-3-5";0.0377149195784803
"2015-3-12";-0.0678781400320684
"2015-3-19";-0.077981651376147
"2015-3-26";0.132462686567164
"2015-4-2";-0.0356946732564526
"2015-4-10";0.0484054669703873
"2015-4-17";0.0776751765344921
"2015-4-24";-0.00856854838709668
"2015-5-1";0.0371123538383323
"2015-5-8";0.000980392156862898
